url,label
http://hbcsblvx.ebay.tcmccthu.info/login/verify,1
http://paypal-zakyqfdl.xyz/lymhxety?redirect=true&token=apbohzvrokchdywa,1
https://google.com/wiki/Python,0
https://wikipedia.org/questions/tagged/python,0
http://12.193.167.47/login,1
https://stackoverflow.com/docs,0
https://microsoft.com/questions/tagged/python,0
https://github.com/search?q=python,0
http://xhriqypt.update.cepblqas.org/login/verify,1
http://signin.qaevfxmy-secure.info/account/update,1
http://210.229.107.90/verify,1
http://signin-xufbivim.info/omuwogot?redirect=true&token=kwqwpruzoxnfeyov,1
https://google.com/questions/tagged/python,0
http://update.jzlpopix-secure.info/account/update,1
https://google.com/wiki/Python,0
https://google.com/questions/tagged/python,0
http://uakvlvgu.xyz/ebay@fxcjeiyp.com,1
https://github.com/search?q=python,0
http://verify-fiyyzeao.org/purnjxyg?redirect=true&token=fipqolntrkmytpux,1
http://axabilbq.info/account@kcvujsan.com,1
https://google.com/docs,0
http://account-iqamyywe.org/fpdvseun?redirect=true&token=syasaxyftsuzkape,1
http://ctbdpbam.net/account@ddhvgsey.com,1
http://ebay.cxlyuswv-secure.net/account/update,1
https://google.com/about,0
https://stackoverflow.com/search?q=python,0
https://github.com/questions/tagged/python,0
https://google.com/docs,0
http://signin-nvghkpdi.net/ixdtqlcd?redirect=true&token=uideyslrgxocjgax,1
http://banking-ywjheoxk.org/ewfcccpa?redirect=true&token=hayonhaqkwxolcva,1
https://microsoft.com/about,0
https://stackoverflow.com,0
https://stackoverflow.com,0
http://login-kdqtohvw.com/hurowbux?redirect=true&token=bsramtvioiggrmmv,1
https://github.com/about,0
http://39.71.162.87/update,1
https://stackoverflow.com,0
https://github.com/wiki/Python,0
http://ebay.aplbugdm-secure.com/account/update,1
http://146.206.175.158/signin,1
http://verify.voethxhn-secure.xyz/account/update,1
http://ztqowpzm.com/login@fwfahmas.com,1
https://microsoft.com/questions/tagged/python,0
https://microsoft.com/search?q=python,0
http://banking-bpqmtdbr.org/dbwwscag?redirect=true&token=dmvnjjsqgtzcdapf,1
http://gkyyeevv.xyz/amazon@ecswuttl.com,1
https://wikipedia.org/questions/tagged/python,0
http://amazon-lxahwmft.org/qoaiacei?redirect=true&token=evhdzgjrdkemekim,1
https://microsoft.com,0
http://iwnnwhkp.signin.lctokcez.com/login/verify,1
http://paypal.btpzvewv-secure.org/account/update,1
http://54.226.87.251/verify,1
https://microsoft.com/docs,0
https://apple.com/search?q=python,0
https://stackoverflow.com/wiki/Python,0
https://microsoft.com/docs,0
http://imcwgyfx.paypal.jyfmxfyn.info/login/verify,1
http://41.152.119.91/verify,1
http://banking-nlryngct.com/khcpemtg?redirect=true&token=upwzdvfgneoclsra,1
http://signin.neovxuif-secure.net/account/update,1
http://okhfhpfm.info/banking@bcjisgrg.com,1
http://239.161.165.242/banking,1
http://117.228.181.28/ebay,1
http://3.167.160.16/verify,1
https://microsoft.com/about,0
http://qbfmckbk.com/paypal@rnqxknco.com,1
http://amazon.exfqcjsm-secure.info/account/update,1
http://rryyeipl.amazon.hdvtymkc.net/login/verify,1
http://237.134.150.75/verify,1
https://github.com/about,0
http://ebay.hqvozcwm-secure.net/account/update,1
https://stackoverflow.com/about,0
https://apple.com/docs,0
http://bjokxbem.verify.kmbrmvqt.net/login/verify,1
https://google.com,0
https://google.com,0
http://157.242.71.49/account,1
https://github.com,0
http://bhfraxov.update.boaitdep.net/login/verify,1
https://microsoft.com/docs,0
http://qeoxbfcq.com/update@mallnspz.com,1
http://cshfbfbn.signin.vcylatve.org/login/verify,1
https://google.com,0
http://yftswhtx.secure.mjaoiwpj.info/login/verify,1
http://sewbzdxj.signin.chymbvqi.info/login/verify,1
https://microsoft.com/search?q=python,0
http://banking-crozziis.xyz/etdqvvsj?redirect=true&token=ruzaacadwznpjcje,1
https://stackoverflow.com/questions/tagged/python,0
https://google.com/search?q=python,0
https://github.com,0
https://github.com/search?q=python,0
http://188.123.85.228/account,1
https://microsoft.com,0
https://microsoft.com/search?q=python,0
http://hguxzvaf.com/signin@dxvovfdo.com,1
http://247.217.194.175/ebay,1
https://github.com/search?q=python,0
https://apple.com,0
https://google.com/search?q=python,0
https://github.com/search?q=python,0
https://microsoft.com/wiki/Python,0
https://apple.com/search?q=python,0
http://verify.tvttvyvo-secure.net/account/update,1
http://banking-gvwvjplk.net/fqhaleeh?redirect=true&token=ymtvxbtrtzevzdbm,1
http://51.127.13.102/verify,1
https://microsoft.com/questions/tagged/python,0
http://194.238.169.87/paypal,1
http://eftwbzur.ebay.hssrfppm.xyz/login/verify,1
http://banking-crybdeot.xyz/pzwkihlg?redirect=true&token=jrxczmttwkwwnods,1
http://umvacuyl.update.rpdnnhfg.com/login/verify,1
http://138.51.182.98/login,1
http://19.232.199.170/update,1
https://google.com/about,0
https://github.com/wiki/Python,0
http://verify-vocwxtqa.com/hmhijjgn?redirect=true&token=pdfqxssgksmhfhpj,1
https://stackoverflow.com/questions/tagged/python,0
http://zbodpsfq.login.wvdeurlp.info/login/verify,1
http://amazon-hfghvzde.org/yregmyem?redirect=true&token=lolfqhllfvyktkfu,1
http://dobzyhel.update.nwvoavkq.xyz/login/verify,1
https://apple.com,0
https://google.com/docs,0
http://34.175.170.26/banking,1
http://account.tprmczfd-secure.com/account/update,1
https://google.com/wiki/Python,0
https://stackoverflow.com/docs,0
https://apple.com/docs,0
http://pwvyzzts.login.yzehqxxo.xyz/login/verify,1
https://stackoverflow.com/about,0
http://xhmyrfow.amazon.solzjdjy.com/login/verify,1
http://account-xmpdjnri.net/ataungct?redirect=true&token=dmizkzylqayebgbm,1
https://microsoft.com/docs,0
http://ogituamd.signin.dkmnuqli.org/login/verify,1
http://paypal.wvvuwkqh-secure.xyz/account/update,1
http://verify.bnfvyopz-secure.com/account/update,1
http://98.220.117.151/login,1
http://54.217.175.212/banking,1
http://fnwebtfb.org/secure@rjipugiy.com,1
https://google.com/wiki/Python,0
https://wikipedia.org/questions/tagged/python,0
https://wikipedia.org/questions/tagged/python,0
https://github.com/search?q=python,0
https://wikipedia.org/questions/tagged/python,0
https://wikipedia.org/docs,0
https://wikipedia.org/search?q=python,0
https://apple.com,0
https://wikipedia.org,0
https://apple.com/questions/tagged/python,0
https://google.com/wiki/Python,0
http://smzethuy.org/login@qrjunbid.com,1
http://amazon.usyogbxh-secure.net/account/update,1
https://apple.com/search?q=python,0
http://ebay.vskrbopx-secure.info/account/update,1
https://github.com/search?q=python,0
https://apple.com/questions/tagged/python,0
https://wikipedia.org/questions/tagged/python,0
http://ydcadlhw.account.dozljtua.org/login/verify,1
https://google.com/questions/tagged/python,0
https://github.com,0
https://wikipedia.org,0
https://apple.com/wiki/Python,0
https://github.com/docs,0
https://github.com/search?q=python,0
https://stackoverflow.com/docs,0
https://github.com/about,0
https://github.com/search?q=python,0
https://google.com/about,0
http://update-xwnrtyik.org/uofusggt?redirect=true&token=udcsvfjdidycbctm,1
https://github.com/docs,0
http://paypal-vxwiirnx.xyz/xdkkugae?redirect=true&token=wptpvaxbxlriohlw,1
https://google.com/wiki/Python,0
https://github.com,0
http://login.rpqlrgkh-secure.org/account/update,1
https://github.com/questions/tagged/python,0
https://github.com/wiki/Python,0
http://banking.hfrpynbn-secure.net/account/update,1
https://stackoverflow.com/docs,0
http://kwvjukgj.org/paypal@ginttgdo.com,1
https://microsoft.com/search?q=python,0
http://paypal-jjxyknhn.info/mzhqexjy?redirect=true&token=ajubmfvtwildybdu,1
https://wikipedia.org/about,0
http://iasizbtw.signin.hqdlktzi.info/login/verify,1
http://140.152.103.146/account,1
http://mlnieilf.net/banking@apodpoyf.com,1
http://pksjracr.banking.pdksgbmw.info/login/verify,1
http://2.145.156.125/banking,1
http://bjubbzdg.org/update@ylglzjol.com,1
http://update.pbeshzod-secure.com/account/update,1
https://github.com/wiki/Python,0
http://rlzqcswl.verify.svkyqmjy.info/login/verify,1
https://stackoverflow.com/docs,0
https://github.com/search?q=python,0
https://google.com/search?q=python,0
http://dkwudpde.xyz/signin@krglktlp.com,1
http://kabfmljr.amazon.gssfzjpy.com/login/verify,1
https://github.com/about,0
http://update.tculvivp-secure.org/account/update,1
http://dsqitiuf.account.duhuzhha.xyz/login/verify,1
https://microsoft.com,0
https://github.com/questions/tagged/python,0
http://241.9.109.24/paypal,1
https://apple.com/wiki/Python,0
http://izyusgly.com/banking@aqrrhfco.com,1
https://apple.com/wiki/Python,0
http://71.169.238.77/paypal,1
https://apple.com,0
https://github.com/about,0
http://mmwqicdg.net/paypal@ztvwhqkw.com,1
https://apple.com/search?q=python,0
http://164.72.23.254/signin,1
http://tllrtrhu.org/amazon@oroxhqav.com,1
https://wikipedia.org/wiki/Python,0
https://apple.com/docs,0
https://wikipedia.org/about,0
https://github.com/wiki/Python,0
https://wikipedia.org/wiki/Python,0
http://ebay-gajjjepi.org/hcwuowjh?redirect=true&token=vvmnackrnqkxgbkq,1
https://stackoverflow.com/wiki/Python,0
https://google.com/about,0
http://vnqoozqz.ebay.cjxkpnfk.xyz/login/verify,1
http://signin-zqtfbngi.com/dgwvuywt?redirect=true&token=vwnjhipmnlleojif,1
http://paypal-cowqiyzo.com/cmwkfcqd?redirect=true&token=tydpabjhgswipvff,1
http://131.146.98.74/login,1
http://banking.skpvavak-secure.com/account/update,1
http://signin.arkgqroc-secure.net/account/update,1
https://github.com/docs,0
http://bnvycfvf.org/verify@chhayoax.com,1
https://wikipedia.org/questions/tagged/python,0
http://150.203.27.113/account,1
https://github.com,0
https://microsoft.com/docs,0
https://apple.com,0
https://github.com,0
https://apple.com/about,0
https://github.com,0
https://stackoverflow.com/about,0
http://amazon.swsvbbii-secure.net/account/update,1
https://github.com,0
https://microsoft.com/questions/tagged/python,0
http://odidourg.secure.natiejud.net/login/verify,1
http://login-eljgekni.net/aeujinwl?redirect=true&token=kuowinklkffkkymd,1
http://banking-dvrbbpng.com/xlzhczrz?redirect=true&token=hdexegezbrltezuq,1
https://github.com/about,0
https://google.com/docs,0
http://74.109.106.177/secure,1
http://vynnbfps.org/account@tlldbnqm.com,1
http://xzjybjdz.secure.uchtuxpi.info/login/verify,1
https://apple.com,0
https://wikipedia.org/docs,0
http://kukselzp.secure.ziuldyyt.xyz/login/verify,1
http://255.121.254.166/verify,1
https://stackoverflow.com,0
http://paypal-knnwivri.xyz/rxgghgps?redirect=true&token=qrumsqskagrjtjqx,1
https://stackoverflow.com,0
https://github.com/docs,0
http://account.kwvkhwpn-secure.net/account/update,1
http://alxyiadw.amazon.fvihzean.com/login/verify,1
http://update-jbbmprgv.org/jesfblne?redirect=true&token=xqyypphuvgatkbtv,1
http://227.113.244.206/banking,1
http://lysnezpt.ebay.quwndfbo.net/login/verify,1
https://stackoverflow.com/docs,0
http://128.84.4.37/paypal,1
https://github.com/docs,0
https://stackoverflow.com/search?q=python,0
http://banking.ohijletm-secure.xyz/account/update,1
https://apple.com,0
https://google.com/questions/tagged/python,0
http://27.93.235.95/update,1
http://cymzmbko.net/account@qcbouvsy.com,1
https://stackoverflow.com/about,0
https://stackoverflow.com/wiki/Python,0
http://sselyvta.org/signin@sdyrlcju.com,1
https://wikipedia.org,0
http://rlzvtrtb.banking.houtzpbb.xyz/login/verify,1
https://github.com/questions/tagged/python,0
https://apple.com/wiki/Python,0
https://wikipedia.org,0
http://banking.igincnov-secure.info/account/update,1
https://github.com/wiki/Python,0
http://kfcjylra.com/banking@nqtxfzcx.com,1
http://secure-fqtrcotf.xyz/govkbaym?redirect=true&token=oelfpdluyepicaac,1
http://signin-wxncbota.info/rglgtnut?redirect=true&token=pslxesfotmrxobmk,1
http://secure.extniyfk-secure.xyz/account/update,1
https://github.com,0
http://update.nusymnys-secure.com/account/update,1
http://wlcernst.com/paypal@ayymctgr.com,1
https://wikipedia.org/questions/tagged/python,0
https://stackoverflow.com/search?q=python,0
http://banking.ackzwbry-secure.net/account/update,1
https://microsoft.com/search?q=python,0
https://google.com/questions/tagged/python,0
https://github.com,0
https://wikipedia.org/search?q=python,0
http://update-tasnmbxi.net/doibixsq?redirect=true&token=wuhecslfaawhjqkn,1
http://79.149.225.68/account,1
http://rnwenazi.xyz/signin@osapxjjp.com,1
http://57.27.29.13/login,1
http://162.236.56.40/ebay,1
https://stackoverflow.com/wiki/Python,0
http://208.92.101.206/paypal,1
https://microsoft.com/docs,0
https://google.com/questions/tagged/python,0
https://google.com/questions/tagged/python,0
https://stackoverflow.com/questions/tagged/python,0
https://apple.com,0
http://lhdzhiqw.signin.fblecewp.com/login/verify,1
http://222.75.147.205/banking,1
http://update-jvnlhbaz.org/rqzeaozu?redirect=true&token=ercnsikwccabfqjw,1
http://account-ttpirctn.info/ezfjehgz?redirect=true&token=pgrosfmhsmubqjhs,1
http://79.97.155.221/update,1
https://stackoverflow.com/questions/tagged/python,0
http://slgvfuhw.ebay.yzhtnpus.xyz/login/verify,1
https://stackoverflow.com/about,0
http://jacmsbko.paypal.tqvuwamf.info/login/verify,1
http://149.156.12.221/update,1
https://microsoft.com/search?q=python,0
https://microsoft.com/docs,0
http://account-crrtlxab.org/txwdgskm?redirect=true&token=ovcsxctpbnlsntqe,1
https://apple.com/about,0
http://xxcbeiyx.org/ebay@itnjvfrr.com,1
https://google.com,0
http://jeilcrrx.signin.yccshttd.xyz/login/verify,1
https://google.com/search?q=python,0
http://gcbwlyow.info/verify@dmzhvqke.com,1
https://stackoverflow.com/about,0
https://github.com/questions/tagged/python,0
http://vgxdjrhb.info/secure@fdnrhjvi.com,1
http://fbuiqsro.info/verify@dfrddgva.com,1
http://bcrwxxiw.org/paypal@yxfdovny.com,1
http://65.76.221.217/update,1
https://microsoft.com/search?q=python,0
http://pyelegih.paypal.fukjrfvv.xyz/login/verify,1
https://apple.com/questions/tagged/python,0
http://vuwibtcy.update.pdeoclav.org/login/verify,1
https://microsoft.com/questions/tagged/python,0
http://173.178.159.179/signin,1
http://efeifzzt.signin.lqlkgqjm.xyz/login/verify,1
http://account.gevjynlk-secure.info/account/update,1
https://github.com/questions/tagged/python,0
https://wikipedia.org/wiki/Python,0
https://apple.com/questions/tagged/python,0
https://stackoverflow.com/search?q=python,0
https://apple.com/questions/tagged/python,0
http://128.173.137.172/login,1
http://kpqkwbok.org/secure@drroetan.com,1
http://cqpmlcde.ebay.qiinmtlm.org/login/verify,1
http://qjjqcfdc.amazon.lqdtuday.xyz/login/verify,1
https://stackoverflow.com/wiki/Python,0
https://github.com/search?q=python,0
https://apple.com/wiki/Python,0
https://apple.com,0
